,Unnamed: 0,Year,Area,Variable,Generation (TWh),Share of production (%),Change on last year (%),Change on last year (TWh)
447,617,2001,Denmark,Other fossil,4.775,12.661416487683198,-4.4044044044043895,-0.219999999999999
448,618,2001,Denmark,Nuclear,0.0,0.0,,0.0
450,620,2001,Denmark,Hydro,0.027999999999999997,0.0742449553204465,-6.666666666666661,-0.0019999999999999896
451,622,2001,Denmark,Wind,4.306,11.4178134860658,1.5326573921245101,0.0650000000000003
452,623,2001,Denmark,Solar,0.001,0.0026516055471588,0.0,0.0
453,624,2001,Denmark,Bioenergy,1.511,4.00657598175695,16.2307692307692,0.210999999999999
454,625,2001,Denmark,Other renewables,0.0,0.0,,0.0
455,629,2001,Estonia,Fossil,8.465,99.78781091594949,-0.353148911124179,-0.0299999999999993
456,630,2001,Estonia,Coal,0.0,0.0,,0.0
457,631,2001,Estonia,Hard Coal,0.0,0.0,,0.0
458,632,2001,Estonia,Lignite,0.0,0.0,,0.0
459,633,2001,Estonia,Gas,0.599,7.06118118590121,0.503355704697994,0.003
460,634,2001,Estonia,Other fossil,7.8660000000000005,92.72662973004829,-0.41777440182302295,-0.0330000000000003
461,635,2001,Estonia,Nuclear,0.0,0.0,,0.0
463,637,2001,Estonia,Hydro,0.006999999999999999,0.082517977130732,39.9999999999999,0.002
464,639,2001,Estonia,Wind,0.0,0.0,,0.0
465,640,2001,Estonia,Solar,0.0,0.0,,0.0
466,641,2001,Estonia,Bioenergy,0.011000000000000001,0.129671106919721,-16.9811320754717,-0.00225
467,642,2001,Estonia,Other renewables,0.0,0.0,,0.0
468,680,2001,Finland,Fossil,29.98582,40.3537537930111,25.3205229741322,6.0585179999999905
469,681,2001,Finland,Coal,10.614,14.2839096199143,25.0618593142453,2.127
470,682,2001,Finland,Hard Coal,10.614,14.2839096199143,25.0618593142453,2.127
471,683,2001,Finland,Lignite,0.0,0.0,,0.0
472,684,2001,Finland,Gas,11.69,15.7319486957602,15.3884118053499,1.55899999999999
473,685,2001,Finland,Other fossil,7.68182,10.337895477336499,44.686062311015604,2.372518
474,686,2001,Finland,Nuclear,22.773000000000003,30.647020329217,1.30788736153744,0.294
476,688,2001,Finland,Hydro,13.205,17.7707769484613,-9.924965893588,-1.455
477,690,2001,Finland,Wind,0.07,0.0942032856033546,-10.256410256410199,-0.00799999999999999
478,691,2001,Finland,Solar,0.001715,0.00230798049728218,8.819796954314711,0.000138999999999999
479,692,2001,Finland,Bioenergy,8.271852,11.131937663209698,-4.25016711955341,-0.367172999999999
480,693,2001,Finland,Other renewables,0.0,0.0,,0.0
481,697,2001,France,Fossil,46.472,8.52248822523677,-8.194389569340169,-4.147999999999991
482,698,2001,France,Coal,20.477999999999998,3.7554551961697,-24.1667901051695,-6.52599999999999
483,699,2001,France,Hard Coal,20.077,3.6819159084627002,-24.5083662342545,-6.51799999999999
484,700,2001,France,Lignite,0.401,0.0735392877070052,-1.95599022004888,-0.00799999999999995
485,701,2001,France,Gas,15.145999999999999,2.7776210763349103,31.544207052284197,3.6319999999999997
486,702,2001,France,Other fossil,10.847999999999999,1.9894119527321499,-10.3619236489836,-1.25399999999999
487,703,2001,France,Nuclear,421.07599999999996,77.221020225723,1.42450416945676,5.914000000000041
489,705,2001,France,Hydro,74.267427,13.6198844922992,11.910474726757199,7.904178
490,707,2001,France,Wind,0.13123999999999902,0.0240680701213649,172.50830564784002,0.0830799999999999
491,708,2001,France,Solar,0.006161,0.00112986421836124,17.959027378901,0.0009379999999999991
492,709,2001,France,Bioenergy,2.8489999999999998,0.522477383235057,14.925373134328302,0.37
493,710,2001,France,Other renewables,0.48493299999999895,0.0889317391661375,-4.41034718622059,-0.0223740000000001
494,714,2001,Germany,Fossil,371.7,63.8659793814433,1.97530864197532,7.20000000000004
495,715,2001,Germany,Coal,293.2,50.378006872852204,0.617707618393992,1.8000000000000602
496,716,2001,Germany,Hard Coal,138.4,23.780068728522302,-3.28441649196364,-4.699999999999981
497,717,2001,Germany,Lignite,154.8,26.597938144329902,4.38300741739716,6.5
498,718,2001,Germany,Gas,55.5,9.5360824742268,12.8048780487804,6.29999999999999
499,719,2001,Germany,Other fossil,23.0,3.95189003436426,-3.7656903765690295,-0.8999999999999979
500,720,2001,Germany,Nuclear,171.3,29.4329896907216,1.0023584905660399,1.7000000000000102
502,722,2001,Germany,Hydro,23.2,3.9862542955326403,-6.827309236947781,-1.69999999999999
503,724,2001,Germany,Wind,10.5,1.8041237113402,10.5263157894736,1.0
504,725,2001,Germany,Solar,0.1,0.0171821305841924,150.0,0.06
505,726,2001,Germany,Bioenergy,5.19999999999999,0.8934707903780059,52.94117647058821,1.7999999999999898
506,727,2001,Germany,Other renewables,0.0,0.0,,0.0
507,731,2001,Greece,Fossil,50.144,94.4758459567412,1.75118199711856,0.862999999999999
508,732,2001,Greece,Coal,35.431,66.7552189313437,3.2582403170809706,1.1179999999999901
509,733,2001,Greece,Hard Coal,0.006,0.0113045444268595,-57.1428571428571,-0.008
510,734,2001,Greece,Lignite,35.425,66.7439143869168,3.2828945450304503,1.1259999999999901
511,735,2001,Greece,Gas,6.132999999999999,11.5551284949883,3.59797297297297,0.213
512,736,2001,Greece,Other fossil,8.58,16.1654985304092,-5.17241379310344,-0.467999999999999
513,737,2001,Greece,Nuclear,0.0,0.0,,0.0
515,739,2001,Greece,Hydro,2.097,3.95093827718742,-43.216896831844,-1.5959999999999899
516,741,2001,Greece,Wind,0.7559999999999999,1.4243725977843003,67.6274944567627,0.305
517,742,2001,Greece,Solar,0.0,0.0,,0.0
518,743,2001,Greece,Bioenergy,0.079,0.14884316828698402,inf,0.079
519,744,2001,Greece,Other renewables,0.0,0.0,,0.0
520,748,2001,Hungary,Fossil,22.031999999999996,60.50215968709129,6.08628659476115,1.26399999999999
521,749,2001,Hungary,Coal,8.839,24.2728117953068,-7.831074035453581,-0.750999999999999
522,750,2001,Hungary,Hard Coal,0.05,0.137305191737226,-25.373134328358198,-0.017
523,751,2001,Hungary,Lignite,8.789,24.135506603569603,-7.707655150687799,-0.7340000000000001
524,752,2001,Hungary,Gas,8.861,24.333226079671196,34.2169039684943,2.259
525,753,2001,Hungary,Other fossil,4.332,11.896121812113199,-5.33216783216782,-0.243999999999999
526,754,2001,Hungary,Nuclear,14.126,38.791462769601104,-0.380818053596621,-0.0540000000000002
528,756,2001,Hungary,Hydro,0.18600000000000003,0.510775313262481,4.494382022471919,0.008
529,758,2001,Hungary,Wind,0.001,0.0027461038347445198,inf,0.001
530,759,2001,Hungary,Solar,0.0,0.0,,0.0
531,760,2001,Hungary,Bioenergy,0.070229,0.192856126210273,8.41489394547534,0.0054510000000000105
532,761,2001,Hungary,Other renewables,0.0,0.0,,0.0
533,765,2001,Ireland,Fossil,23.605,95.8306268268918,4.96709356101032,1.117
534,766,2001,Ireland,Coal,7.062,28.6700227346541,3.5939562857562,0.245
535,767,2001,Ireland,Hard Coal,7.062,28.6700227346541,3.5939562857562,0.245
536,768,2001,Ireland,Lignite,0.0,0.0,,0.0
537,769,2001,Ireland,Gas,9.147,37.1346216303994,-1.2522940731944199,-0.115999999999999
538,770,2001,Ireland,Other fossil,7.396,30.025982461838197,15.418227215979998,0.987999999999999
539,771,2001,Ireland,Nuclear,0.0,0.0,,0.0
541,773,2001,Ireland,Hydro,0.596,2.4196167586878796,-29.634002361275,-0.250999999999999
542,775,2001,Ireland,Wind,0.33399999999999996,1.35595972718415,36.885245901639294,0.09
543,776,2001,Ireland,Solar,0.0,0.0,,0.0
544,777,2001,Ireland,Bioenergy,0.09699999999999999,0.39379668723611494,2.1052631578947403,0.002
545,778,2001,Ireland,Other renewables,0.0,0.0,,0.0
546,782,2001,Italy,Fossil,216.72514700000002,79.9509459178229,-0.7104472495041859,-1.550735
547,783,2001,Italy,Coal,31.73,11.7053491442436,20.77496954933,5.457999999999999
548,784,2001,Italy,Hard Coal,31.726999999999997,11.704242429858699,20.791136830884,5.461
549,785,2001,Italy,Lignite,0.003,0.00110671438489539,-50.0,-0.003
550,786,2001,Italy,Gas,104.18799999999999,38.435452777827,2.7900552486187897,2.8280000000000003
551,787,2001,Italy,Other fossil,80.807147,29.810143995752203,-10.852067213979199,-9.83673499999999
552,788,2001,Italy,Nuclear,0.0,0.0,,0.0
554,790,2001,Italy,Hydro,46.810272999999995,17.268534163326798,5.90692245328143,2.610827
555,792,2001,Italy,Wind,1.179,0.434938753263889,109.413854351687,0.616
556,793,2001,Italy,Solar,0.019,0.00700919110433749,5.55555555555555,0.001
557,794,2001,Italy,Bioenergy,1.832229,0.6759180635741671,31.4633950340025,0.438511
558,795,2001,Italy,Other renewables,4.507,1.6626539109078402,-4.20828905419766,-0.198
559,799,2001,Latvia,Fossil,1.4409999999999998,33.6672016971447,9.74866717440976,0.128
560,800,2001,Latvia,Coal,0.0,0.0,,0.0
561,801,2001,Latvia,Hard Coal,0.0,0.0,,0.0
562,802,2001,Latvia,Lignite,0.0,0.0,,0.0
563,803,2001,Latvia,Gas,1.304,30.466364339400897,15.6028368794326,0.17600000000000002
564,804,2001,Latvia,Other fossil,0.13699999999999998,3.2008373577438,-25.945945945945898,-0.0479999999999999
565,805,2001,Latvia,Nuclear,0.0,0.0,,0.0
567,807,2001,Latvia,Hydro,2.8331049999999998,66.1920315504435,0.49475783008892105,0.013947999999999999
568,809,2001,Latvia,Wind,0.003433,0.0802078441542663,-22.2775639574371,-0.000984
569,810,2001,Latvia,Solar,0.0,0.0,,0.0
570,811,2001,Latvia,Bioenergy,0.0025919999999999897,0.0605589082574594,inf,0.0025919999999999897
571,812,2001,Latvia,Other renewables,0.0,0.0,,0.0
572,816,2001,Lithuania,Fossil,2.6039999999999996,18.2179997755632,14.663143989431902,0.33299999999999996
573,817,2001,Lithuania,Coal,0.0,0.0,,0.0
574,818,2001,Lithuania,Hard Coal,0.0,0.0,,0.0
575,819,2001,Lithuania,Lignite,0.0,0.0,,0.0
576,820,2001,Lithuania,Gas,1.8840000000000001,13.180764814577902,16.5841584158415,0.267999999999999
577,821,2001,Lithuania,Other fossil,0.72,5.03723496098521,9.923664122137382,0.0649999999999999
578,822,2001,Lithuania,Nuclear,11.362,79.49036614821391,34.956645682385,2.9429999999999903
580,824,2001,Lithuania,Hydro,0.32555599999999896,2.2776417568868,-4.14730804788571,-0.0140859999999999
581,826,2001,Lithuania,Wind,0.0,0.0,,0.0
582,827,2001,Lithuania,Solar,0.0,0.0,,0.0
583,828,2001,Lithuania,Bioenergy,0.002,0.01399231933607,inf,0.002
584,829,2001,Lithuania,Other renewables,0.0,0.0,,0.0
585,833,2001,Luxembourg,Fossil,0.7003769999999989,80.6822737389236,181.812365708215,0.45185099999999895
586,834,2001,Luxembourg,Coal,0.0,0.0,,0.0
587,835,2001,Luxembourg,Hard Coal,0.0,0.0,,0.0
588,836,2001,Luxembourg,Lignite,0.0,0.0,,0.0
589,837,2001,Luxembourg,Gas,0.666443999999999,76.7732481787141,210.60817203499198,0.451882999999999
590,838,2001,Luxembourg,Other fossil,0.033933,3.90902556020956,-0.0942146327101545,-3.20000000000042e-05
591,839,2001,Luxembourg,Nuclear,0.0,0.0,,0.0
593,841,2001,Luxembourg,Hydro,0.118032,13.5970914720966,-4.430625728721361,-0.00547200000000003
594,843,2001,Luxembourg,Wind,0.0237399999999999,2.73480879378113,-4.0536717455441895,-0.001003
595,844,2001,Luxembourg,Solar,4.6e-05,0.00529912403175788,14.9999999999999,5.99999999999999e-06
596,845,2001,Luxembourg,Bioenergy,0.025873,2.98052687116677,15.752505368647,0.00352099999999999
597,846,2001,Luxembourg,Other renewables,0.0,0.0,,0.0
598,850,2001,Malta,Fossil,1.943,100.0,1.35628586332812,0.026000000000000002
599,851,2001,Malta,Coal,0.0,0.0,,0.0
600,852,2001,Malta,Hard Coal,0.0,0.0,,0.0
601,853,2001,Malta,Lignite,0.0,0.0,,0.0
602,854,2001,Malta,Gas,0.0,0.0,,0.0
603,855,2001,Malta,Other fossil,1.943,100.0,1.35628586332812,0.026000000000000002
604,856,2001,Malta,Nuclear,0.0,0.0,,0.0
606,858,2001,Malta,Hydro,0.0,0.0,,0.0
607,860,2001,Malta,Wind,0.0,0.0,,0.0
608,861,2001,Malta,Solar,0.0,0.0,,0.0
609,862,2001,Malta,Bioenergy,0.0,0.0,,0.0
610,863,2001,Malta,Other renewables,0.0,0.0,,0.0
611,867,2001,Netherlands,Fossil,86.14321,92.2092854415965,4.43371268611501,3.6571929999999906
612,868,2001,Netherlands,Coal,25.480999999999998,27.2753337417693,4.96375020596475,1.205
613,869,2001,Netherlands,Hard Coal,25.480999999999998,27.2753337417693,4.96375020596475,1.205
614,870,2001,Netherlands,Lignite,0.0,0.0,,0.0
615,871,2001,Netherlands,Gas,53.771,57.557473043784704,4.36512557742323,2.249
616,872,2001,Netherlands,Other fossil,6.891210000000001,7.37647865604247,3.03816512428123,0.203193
617,873,2001,Netherlands,Nuclear,3.9760000000000004,4.25598394714787,1.2735608762098798,0.0499999999999998
619,875,2001,Netherlands,Hydro,0.117279,0.125537611000391,-17.6584989117461,-0.025151
620,877,2001,Netherlands,Wind,0.8254199999999989,0.883544836432292,-0.435448656864045,-0.00361
621,878,2001,Netherlands,Solar,0.0116439999999999,0.0124639529880759,51.535658511192,0.00395999999999999
622,879,2001,Netherlands,Bioenergy,2.347852,2.5131842108347597,17.8719853644773,0.355986
623,880,2001,Netherlands,Other renewables,0.0,0.0,,0.0
624,884,2001,Poland,Fossil,140.937502,98.06360264452731,0.0673844438368709,0.0949060000000088
625,885,2001,Poland,Coal,134.97,93.9114448681789,-0.6755563405157261,-0.9180000000000059
626,886,2001,Poland,Hard Coal,80.367,55.9189530245309,-2.48971717686454,-2.05199999999999
627,887,2001,Poland,Lignite,54.603,37.992491843648,2.1208550749032,1.1340000000000001
628,888,2001,Poland,Gas,1.358,0.9448895467954871,46.3362068965517,0.43
629,889,2001,Poland,Other fossil,4.609502,3.20726822955294,14.4763964400699,0.582906
630,890,2001,Poland,Nuclear,0.0,0.0,,0.0
632,892,2001,Poland,Hydro,2.32499999999999,1.6177232667890302,10.398860398860402,0.218999999999999
633,894,2001,Poland,Wind,0.013999999999999999,0.00974112934840709,179.999999999999,0.009000000000000001
634,895,2001,Poland,Solar,0.0,0.0,,0.0
635,896,2001,Poland,Bioenergy,0.444,0.30893295933519604,100.904977375565,0.223
636,897,2001,Poland,Other renewables,0.0,0.0,,0.0
637,901,2001,Portugal,Fossil,30.427,65.9049558135505,-0.252425911355891,-0.0770000000000017
638,902,2001,Portugal,Coal,13.606,29.470629007104396,-6.7762932511133895,-0.9890000000000001
639,903,2001,Portugal,Hard Coal,13.606,29.470629007104396,-6.7762932511133895,-0.9890000000000001
640,904,2001,Portugal,Lignite,0.0,0.0,,0.0
641,905,2001,Portugal,Gas,7.212000000000001,15.6212094957546,1.03670495937238,0.0739999999999998
642,906,2001,Portugal,Other fossil,9.609,20.8131173106913,9.55421274655112,0.837999999999999
643,907,2001,Portugal,Nuclear,0.0,0.0,,0.0
645,909,2001,Portugal,Hydro,14.034,30.3976780453994,23.9424180870793,2.7110000000000003
646,911,2001,Portugal,Wind,0.256,0.554496621036215,52.3809523809523,0.08800000000000001
647,912,2001,Portugal,Solar,0.001,0.00216600242592271,0.0,0.0
648,913,2001,Portugal,Bioenergy,1.345,2.91327326286605,3.78086419753085,0.0489999999999999
649,914,2001,Portugal,Other renewables,0.105,0.22743025472188502,31.25,0.0249999999999999
650,918,2001,Romania,Fossil,33.172,61.956257821109,5.89286854370172,1.8459999999999999
651,919,2001,Romania,Coal,19.694000000000003,36.783026092153605,4.05790975377786,0.768
652,920,2001,Romania,Hard Coal,0.9259999999999999,1.7295156982499298,141.77545691906,0.5429999999999999
653,921,2001,Romania,Lignite,18.768,35.0535103939037,1.2133958906325801,0.225000000000001
654,922,2001,Romania,Gas,8.073,15.078164397377698,-10.3099655593822,-0.9279999999999989
655,923,2001,Romania,Other fossil,5.405,10.0950673315776,59.017358046484205,2.006
656,924,2001,Romania,Nuclear,5.446000000000001,10.1716441605498,-0.18328445747801603,-0.0100000000000006
658,926,2001,Romania,Hydro,14.923,27.872098018341,0.981188252808218,0.144999999999999
659,928,2001,Romania,Wind,0.0,0.0,,0.0
660,929,2001,Romania,Solar,0.0,0.0,,0.0
661,930,2001,Romania,Bioenergy,0.0,0.0,,0.0
662,931,2001,Romania,Other renewables,0.0,0.0,,0.0
663,935,2001,Slovakia,Fossil,9.652000000000001,30.3174982095965,-0.38187635462897296,-0.0370000000000008
664,936,2001,Slovakia,Coal,5.822,18.287243532560197,4.26217765042979,0.23800000000000002
665,937,2001,Slovakia,Hard Coal,3.1839999999999997,10.0011307811184,-5.49124369249035,-0.185
666,938,2001,Slovakia,Lignite,2.638,8.28611275144174,19.0970654627539,0.423
667,939,2001,Slovakia,Gas,2.699,8.47771732984885,-19.2882775119617,-0.645
668,940,2001,Slovakia,Other fossil,1.131,3.5525373471874904,48.62023653088039,0.37
669,941,2001,Slovakia,Nuclear,17.102999999999998,53.721526303225204,3.69225172790106,0.609000000000001
671,943,2001,Slovakia,Hydro,4.927,15.4759960297018,6.7605633802817,0.312
672,945,2001,Slovakia,Wind,0.0,0.0,,0.0
673,946,2001,Slovakia,Solar,0.0,0.0,,0.0
674,947,2001,Slovakia,Bioenergy,0.1544,0.484979457476347,inf,0.1544
675,948,2001,Slovakia,Other renewables,0.0,0.0,,0.0
676,952,2001,Slovenia,Fossil,5.341,36.9219189553855,7.70316596087921,0.38199999999999895
677,953,2001,Slovenia,Coal,4.919,34.004665669638904,6.67967902841031,0.30799999999999894
678,954,2001,Slovenia,Hard Coal,0.35200000000000004,2.43334871228153,14.657980456026001,0.0449999999999999
679,955,2001,Slovenia,Lignite,4.567,31.5713169573573,6.11059479553903,0.262999999999999
680,956,2001,Slovenia,Gas,0.29600000000000004,2.04622505350947,1.02389078498292,0.003
681,957,2001,Slovenia,Other fossil,0.126,0.871028232237141,129.090909090909,0.071
682,958,2001,Slovenia,Nuclear,5.257000000000001,36.3412334672274,10.417979416088999,0.49599999999999894
684,960,2001,Slovenia,Hydro,3.7957379999999903,26.2396425410741,-1.01657982419061,-0.0389830000000004
685,962,2001,Slovenia,Wind,0.0,0.0,,0.0
686,963,2001,Slovenia,Solar,0.0,0.0,,0.0
687,964,2001,Slovenia,Bioenergy,0.071924,0.49720503631289,3.14642191309335,0.002194
688,965,2001,Slovenia,Other renewables,0.0,0.0,,0.0
689,969,2001,Spain,Fossil,120.057,51.5133442032094,-3.35209022629023,-4.164
690,970,2001,Spain,Coal,70.27,30.1510340684802,-11.1563456140794,-8.823999999999991
691,971,2001,Spain,Hard Coal,63.851000000000006,27.3968076890071,-12.393666648372701,-9.033
692,972,2001,Spain,Lignite,6.419,2.7542263794730895,3.3655394524959505,0.208999999999999
693,973,2001,Spain,Gas,23.358,10.0223118510254,15.759738328873,3.1799999999999904
694,974,2001,Spain,Other fossil,26.429000000000002,11.339998283703698,5.93210148703353,1.4799999999999898
695,975,2001,Spain,Nuclear,63.708,27.335450098687,2.41455808121402,1.5019999999999898
697,977,2001,Spain,Hydro,40.888000000000005,17.5439800909637,44.7055492638731,12.6319999999999
698,979,2001,Spain,Wind,6.7589999999999995,2.9001115592551203,42.9870954093505,2.032
699,980,2001,Spain,Solar,0.017,0.0072942589891015095,21.4285714285714,0.003
700,981,2001,Spain,Bioenergy,1.631,0.6998197888955631,9.24313462826522,0.13799999999999898
701,982,2001,Spain,Other renewables,0.0,0.0,,0.0
702,986,2001,Sweden,Fossil,6.165,3.81510464473117,29.109947643979,1.39
703,987,2001,Sweden,Coal,1.879,1.16278696309,14.853300733496301,0.243
704,988,2001,Sweden,Hard Coal,1.879,1.16278696309,14.853300733496301,0.243
705,989,2001,Sweden,Lignite,0.0,0.0,,0.0
706,990,2001,Sweden,Gas,0.395,0.244438983725679,-18.388429752066102,-0.0889999999999999
707,991,2001,Sweden,Other fossil,3.891,2.4078786979154905,46.55367231638411,1.236
708,992,2001,Sweden,Nuclear,72.109,44.623419436645605,25.8095470723707,14.7929999999999
710,994,2001,Sweden,Hydro,79.0599999999999,48.9249267173473,0.605721266415537,0.475999999999984
711,996,2001,Sweden,Wind,0.48200000000000004,0.298277443432348,5.47045951859954,0.0249999999999999
712,997,2001,Sweden,Solar,0.001519,0.0009400071298210301,7.12270803949224,0.000100999999999999
713,998,2001,Sweden,Bioenergy,3.7769999999999997,2.33733175071364,-7.833089311859441,-0.32099999999999895
714,999,2001,Sweden,Other renewables,0.0,0.0,,0.0
715,1003,2001,United Kingdom,Fossil,282.725194,73.94062529364709,1.21112972628534,3.383194
716,1004,2001,United Kingdom,Coal,131.461,34.3807653085495,9.59649854105877,11.511
717,1005,2001,United Kingdom,Hard Coal,131.461,34.3807653085495,9.59649854105877,11.511
718,1006,2001,United Kingdom,Lignite,0.0,0.0,,0.0
719,1007,2001,United Kingdom,Gas,141.905,37.1121663543539,-4.1681017308562405,-6.171999999999991
720,1008,2001,United Kingdom,Other fossil,9.35919399999999,2.4476936307436,-17.285072912063598,-1.9558060000000002
721,1009,2001,United Kingdom,Nuclear,90.094,23.562126179691802,5.91443988573174,5.030999999999991
723,1011,2001,United Kingdom,Hydro,4.055708999999999,1.06068247836827,-20.2573928430987,-1.030291
724,1013,2001,United Kingdom,Wind,0.9650860000000001,0.25239725293864196,1.9098204857444598,0.018086
725,1014,2001,United Kingdom,Solar,0.00182,0.000475981415488702,82.0,0.00082
726,1015,2001,United Kingdom,Bioenergy,4.526038,1.18368679878882,14.9908028455284,0.5900380000000001
727,1016,2001,United Kingdom,Other renewables,2.3e-05,6.015149756175901e-06,inf,2.3e-05
728,1020,2002,Austria,Fossil,18.792410999999998,30.965333541434102,-0.141335816354626,-0.0265979999999999
729,1021,2002,Austria,Coal,6.612999999999991,10.896619423101301,-4.062091977368359,-0.280000000000001
730,1022,2002,Austria,Hard Coal,5.153,8.49089367718755,-2.7552368371390896,-0.146
731,1023,2002,Austria,Lignite,1.46,2.4057257459137995,-8.40652446675032,-0.134
732,1024,2002,Austria,Gas,9.308,15.337325508880598,6.42579464898238,0.5619999999999991
733,1025,2002,Austria,Other fossil,2.871411,4.73138860945212,-9.70431215760709,-0.308597999999999
734,1026,2002,Austria,Nuclear,0.0,0.0,,0.0
736,1028,2002,Austria,Hydro,40.226881,66.2841392462403,-0.5648812423239661,-0.22852500000000397
737,1030,2002,Austria,Wind,0.139818,0.230386138590531,33.6091813429912,0.035171
